idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
1583,PEAO P/ BASE DE PORTAO 1'' (001601),ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PEAO / MANCAL,Peão para base de portão de 1 polegada.,Diâmetro: 1 polegada.,https://jocec.com.br/produto/peao-para-base-de-portao/,Não encontrado,https://down-br.img.susercontent.com/file/br-11134207-7r98o-lzevcpx7436tf9 | https://jocec.com.br/wp-content/uploads/2023/08/FOTO_01_B-scaled.png | https://jocec.com.br/wp-content/uploads/2023/08/DESENHO_01-5-scaled.png
1585,PEAO P/ BASE DE PORTAO 1.1/2'' * (001603),ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PEAO / MANCAL,Peão para base de portão com dimensão de 1.1/2 polegadas.,Dimensão: 1.1/2 polegadas.,https://jocec.com.br/produto/peao-para-base-de-portao/,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_942556-MLB54861688825_042023-O.webp | https://jocec.com.br/wp-content/uploads/2023/08/FOTO_01_B-scaled.png | https://jocec.com.br/wp-content/uploads/2023/08/FOTO_01_A-scaled.png
1584,PEAO P/ BASE DE PORTAO 1.1/4'' * (001602),ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PEAO / MANCAL,"Peão para base de portão, tamanho 1.1/4''.",Tamanho: 1.1/4''.,Não encontrado,Não encontrado,
1582,PEAO P/ BASE DE PORTAO 3/4'' * (001600),ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PEAO / MANCAL,Peão para base de portão com diâmetro de 3/4''.,Diâmetro: 3/4'',Não encontrado,Não encontrado,https://jocec.com.br/wp-content/uploads/2023/08/63-PEAO-BASE-PORT.png | https://jocec.com.br/wp-content/uploads/2023/08/FOTO_01_B-scaled.png | https://jocec.com.br/wp-content/uploads/2023/08/FOTO_01_A-scaled.png
2119,PONTA MONTADA A 03 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada A 03, um componente utilizado em aplicações de usinagem e corte.","Haste: 6 mm, Compatibilidade: Retífica reta, Tempo de Garantia: 30 dias após o recebimento do produto",https://loja.aeme.ind.br/abrasivos/ponta-montada/ponta-montada-aeme-extra-a-03-haste-6mm,https://aeme.ind.br/wp-content/uploads/2024/03/Ficha-Tecnica-Pontas-Montadas.pdf,
1291,PONTA MONTADA A 05 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada A 05, um componente específico para uso em ferramentas ou máquinas.","Haste: 1/4"", Material: óxido de alumínio, Aplicação: acabamento e remoção em diversos tipos de materiais, Alta dureza e maior vida útil.",https://www.vonder.com.br/produto/ponta_montada_a05_haste_14_vonder/5127,https://aeme.ind.br/wp-content/uploads/2024/03/Ficha-Tecnica-Pontas-Montadas.pdf,
1283,PONTA MONTADA A 11 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada A 11, um componente de ferramenta utilizada em diversos processos de corte e usinagem.","Material: Abrasivo de alta dureza; Haste: 1/4""; Diâmetro X Comprimento da Área Útil: 20,6 X 44,4 mm; Grão: 46",https://www.vonder.com.br/produto/ponta_montada_a11_haste_14_vonder/2158,https://aeme.ind.br/wp-content/uploads/2024/03/Ficha-Tecnica-Pontas-Montadas.pdf,https://images.tcdn.com.br/img/img_prod/1303319/ponta_montada_a11_20x45mm_com_haste_1_4_655_1_fd7a1ec2ad68e1356b9562b1b54b7d32.jpg | https://images.tcdn.com.br/img/img_prod/640046/ponta_montada_a_11_63665_2_feb5ef84aec155da672c900da69ad7dd.jpg | https://images.tcdn.com.br/img/img_prod/683476/ponta_montada_a11_81_1_2e51eee529c2b29531c682521044e37a.jpg
2118,PONTA MONTADA A 12 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada A 12, um componente utilizado em ferramentas e máquinas.","Diâmetro da Ponta: 11/16"" (17,5mm); Comprimento da Ponta: 1.1/4"" (31,8mm); Medidas da Haste: 1/4"" (6,4mm); Peso: 24g; Rotações por minuto: 48.000rpm; Granulometria: 46",https://www.vonder.com.br/produto/ponta_montada_a12_haste_14_vonder/5128,https://pt.scribd.com/document/670586601/ponta-montada,https://montagna.com.br/userfiles/files/Pontas+Montadas+A+-+Abrasivos+Montagna.png | https://cdn.avanteplus.com.br/stores/gasparferragens/image/ponta-mont.62890.2515.jpg | https://images.tcdn.com.br/img/img_prod/683476/ponta_montada_a12_7835_1_6cd3d7be431f36f720a2106ff3455205.jpg
1285,PONTA MONTADA A 15 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada a 15 graus, utilizada em ferramentas de corte e usinagem.","Ângulo de 15 graus, material não especificado.",https://www.vonder.com.br/produto/ponta_montada_a15_haste_14_vonder/8087,https://pt.scribd.com/document/670586601/ponta-montada,
1287,PONTA MONTADA A 25 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada a 25, um componente utilizado em aplicações industriais e mecânicas.","Grão Abrasivo: Óxido de alumínio rosa; Formato: Ponta montada com haste de 6,4 mm (1/4""); Diâmetro X Comprimento da Área Útil: 25,4 x 25,4 mm; Grão: 46; Marca: PONTABRAS; Aplicações: Desbaste e acabamento de metais ferrosos e não ferrosos.",https://www.armazemdassoldas.com.br/ponta-montada-a-25,https://pt.scribd.com/document/670586601/ponta-montada,https://valflex.vteximg.com.br/arquivos/ids/748599-1000-1000/6541_3.jpg?v=638507077985600000 | https://images.tcdn.com.br/img/img_prod/683476/ponta_montada_a25_4183_1_692d9de5095233dc320b17b8f4e937a7.jpg | https://static3.tcdn.com.br/img/editor/up/431078/PONTA_MONTADA_A25_PIVETA_FERRAMENTAS_001_NP.jpg
2117,PONTA MONTADA A 26 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada a 26, um componente utilizado em equipamentos de precisão.","Material Abrasivo: Óxido de alumínio; Formato: Cônico; Diâmetro x Comprimento da Área Útil: 15,9 x 15,9 mm; Haste: 1/4""; Grão: 46",https://www.vonder.com.br/produto/ponta_montada_a26_haste_14_vonder/2159,https://pt.scribd.com/document/670586601/ponta-montada,https://images.tcdn.com.br/img/img_prod/431078/ponta_montada_haste_de_1_4_modelo_a26_754_2_e75a421598c368762bda1bf59968ea95_20231031170127.jpg | https://static.lojabrafer.com.br/public/brafer/imagens/produtos/ponta-montada-a-26-vonder-632db66ccf041.png | https://img.lojadomecanico.com.br/IMAGENS/21/558/222418881/pontamonta-idany-3839182788.JPG
1286,PONTA MONTADA A 33*,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada a 33*, um componente utilizado em aplicações de precisão onde é necessário um ponto de referência ou suporte específico.","Material Abrasivo: Óxido de alumínio rosa; Haste: Aço, diâmetro de 6,4 mm; Diâmetro X Comprimento da Área Útil: 25,4 x 12,7 mm; Grão: 46",https://www.jofepar.com.br/ponta-montada-a-33-p4967,https://aeme.ind.br/wp-content/uploads/2024/03/Ficha-Tecnica-Pontas-Montadas.pdf,https://lojaagrometal.fbitsstatic.net/img/p/ponta-montada-a-33-norton-referencia-69083185448-83827/270337.jpg?w=1000&h=1000&v=no-change&qs=ignore | https://mipesupply.com.br/wp-content/uploads/2021/08/A33_GRAO-removebg-preview.png | https://d3kgto4geuj773.cloudfront.net/Custom/Content/Products/20/44/20443_ponta-montada-a-33-615_m1_637972246565930638.jpg
1289,PONTA MONTADA A 36 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada a 36 graus, utilizada em ferramentas de corte e perfuração.","Ângulo de 36 graus, material não especificado.",https://www.armazemdassoldas.com.br/ponta-montada-a-36,https://pt.scribd.com/document/670586601/ponta-montada,https://static.lojabrafer.com.br/public/brafer/imagens/produtos/ponta-montada-a-36-vonder-632df6004a7fb.jpg | https://static.lojabrafer.com.br/public/brafer/imagens/produtos/ponta-montada-a-36-vonder-678e41cc5338f.png | https://martfer.com.br/wp-content/uploads/2021/08/ponta_montada_rosa_aeme_a_36_9284_1_20200924122829.jpg
1290,PONTA MONTADA A 37 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada a 37 graus, utilizada em ferramentas de corte e usinagem.","Ângulo de 37 graus, material não especificado.",https://www.vonder.com.br/produto/ponta_montada_a37_haste_14_vonder/5129,https://pt.scribd.com/document/670586601/ponta-montada,https://gebor.com.br/wp-content/uploads/2021/11/6423-Ponta-Montada-A-37-Rosa-1024x1024.png?v=1636486141 | https://images.tcdn.com.br/img/img_prod/683476/ponta_montada_a37_1283703837_1_9c52f79abba7debdfc790698e2e3b376.jpg | https://gebor.com.br/wp-content/uploads/2021/10/6424-PONTA-MONTADA-A-37-BRANCA.jpg?v=1637709607
2120,PONTA MONTADA A 40 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada a 40 graus, utilizada para aplicações específicas em ferramentas e máquinas.","Ângulo de 40 graus, material não especificado.",https://www.vonder.com.br/produto/ponta_montada_a40_haste_14_vonder/10066,https://aeme.ind.br/wp-content/uploads/2024/03/Ficha-Tecnica-Pontas-Montadas.pdf,https://static.lojabrafer.com.br/public/brafer/imagens/produtos/ponta-montada-a-40-vonder-678e4abf57637.png | https://global.cdn.magazord.com.br/incorzul/img/2022/05/produto/11222/02-ponta-montada-a-40-worker.jpg
2122,PONTA MONTADA B 135 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada B 135, um componente utilizado em equipamentos de corte e usinagem.","Tipo da ponta montada: B-135, Diâmetro da ponta montada: 6,0 mm, Diâmetro da haste da ponta montada: 1/8"" - 3,1 mm, Altura da ponta montada: 13,0 mm",https://www.wtferramentas.com.br/index.php/2278/ponta-montada-b-135,Não encontrado,
2123,PONTA MONTADA B 52 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada B 52, um componente utilizado em ferramentas ou máquinas.","Diâmetro: 9,5 mm, Comprimento da Área Útil: 19 mm, Haste: 1/8"", Grão: 46, Rotação máxima: 40.000 rpm, Material: óxido de alumínio",https://www.vonder.com.br/produto/ponta_montada_b52_haste_18_vonder/10067,https://www.vonder.com.br/produto/ponta_montada_b52_haste_18_vonder/10067,https://static.lojabrafer.com.br/public/brafer/imagens/produtos/ponta-montada-b-52-vonder-632df792a8238.jpg | https://static.lojabrafer.com.br/public/brafer/imagens/produtos/ponta-montada-b-52-vonder-678e58e755bb2.png
2121,PONTA MONTADA B 97 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada B 97, um componente utilizado em ferramentas ou máquinas.","Modelo: B-97, Diâmetro x Comprimento da Área Útil: 2,4 x 9,5 mm, Haste: 1/8"", Grão: 46, Marca: PONTABRAS",https://www.ccpvirtual.com.br/ponta-montada-b-97/p,Não encontrado,https://ccp.vteximg.com.br/arquivos/ids/200997-1000-1000/Ponta-montada-B-97.jpg?v=636114616997300000 | https://images.tcdn.com.br/img/img_prod/683476/ponta_montada_b97_242_1_03dfb6cb3bb86c25a87f45d727ff2abf.jpg | https://cdn.awsli.com.br/800x800/2525/2525048/produto/269819285/81165-fkp4kjy2bb.jpg
2128,PONTA MONTADA C 204 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada modelo C 204, utilizada em ferramentas e equipamentos industriais.","Diâmetro X Altura: 19,0 X 19,0mm, Comprimento da haste: 38 mm, Diâmetro da haste: 6,35 mm (1/4), Velocidade máxima: 18.600 R.P.M, Fabricada em óxido de alumínio, Utilizada em ferramentaria, forjaria, fundições, rebarbação de furos e entalhes de difícil acesso.",https://www.jofepar.com.br/ponta-montada-c-204-p2738,Não encontrado,https://cdn.iset.io/assets/56507/produtos/2738/ponta-montada-b-132.jpg | https://a-static.mlcdn.com.br/undefinedxundefined/ponta-montada-rei-c-204/lfmaquinaseferramentas2/90879/909a838abcc8cbcbe84c61d81ae91931.jpeg | https://www.martinsferramentas.com.br/lojavirtual/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/p/o/ponta_montada_c_197_16x50_telstar.jpg
2126,PONTA MONTADA C 220 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada C 220, um componente utilizado em aplicações de usinagem e corte.","Haste: 1/4"", Material: Liga abrasiva vitrificada, Aplicações: Retificação, desbaste em ferramentarias, fundições, metalúrgicas e estamparias.",https://www.vonder.com.br/produto/ponta_montada_c220_haste_14_vonder/8089,Não encontrado,https://cdn.awsli.com.br/2500x2500/209/209157/produto/210408601/2-edmhgx.jpg | https://equipabr.vteximg.com.br/arquivos/ids/216342-1000-1000/ponta-montada-c-220-haste-1-4-vonder-1250000010_0.jpg?v=638779281357700000 | https://images.tcdn.com.br/img/img_prod/1100542/ponta_montada_c_220_25_x_25_mm_vonder_38984_2_ead7b72db286c7a4ce45310cef8a1e6c.jpg
2129,PONTA MONTADA C 238 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada C 238, um componente utilizado em ferramentas ou máquinas.","Material Abrasivo: Óxido de alumínio rosa; Dimensões da ponta: 38mm (Diâmetro) x 38mm (Altura); Diâmetro da haste: 6,4mm / 1/4 polegada; Rebolo fabricado em liga abrasiva vitrificada.",https://www.armazemdassoldas.com.br/ponta-montada-c-238,Não encontrado,https://static3.tcdn.com.br/img/img_prod/640046/ponta_montada_c_238_norton_63923_2_c6fcea4636cb299775ec1fd5c61b7ad9.jpg | https://static3.tcdn.com.br/img/img_prod/640046/ponta_montada_c_238_norton_63923_1_943974b1470956e8743d6b5ed7fbc95e.jpg | https://static.martineliferramentas.com.br/image/cache/catalog/produtos_2023/ferramentas-eletricas/retifica/29453-Ponta-Montada-C-238-Alcar-PMCVN0090-500x500.webp
2124,PONTA MONTADA M 41 *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PONTA MONTADA,"Ponta montada M 41, um componente utilizado em ferramentas ou máquinas.","Mineral abrasivo: óxido de alumínio rosa; Dureza: alta; Aplicações: retíficas portáteis elétricas ou pneumáticas, desbaste e acabamento em ferramentarias, fundições, metalúrgicas, caldeirarias, estamparias, rebarbação de furos e entalhes.",https://montagna.com.br/pontas-montadas/,https://pt.scribd.com/document/670586601/ponta-montada,
3278,"ABRACADEIRA DE NYLON 100 X 2,5 BRANCA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon branca é um item de fixação com 100mm de comprimento e 2,5mm de espessura.","Comprimento: 100mm, Espessura: 2,5mm, Cor: Branca, Material: Nylon",Não encontrado,Não encontrado,https://product-hub-prd.madeiramadeira.com.br/504677124/images/5a776f8f-9b6c-4ceb-9df5-b3fc568162c2sappimage20220804at135451.jpeg | https://images.tcdn.com.br/img/img_prod/1048982/abracadeira_nylon_100_x_2_5_branca_com_100_pecas_nove54_1237_1_390370ecd11744ac96f02fb7f5f70334.jpg
3519,"ABRACADEIRA DE NYLON 100 X 2,5 PRETA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon preta é um item de fixação com 100mm de comprimento e 2,5mm de largura.","Comprimento: 100mm, Largura: 2,5mm, Cor: Preta, Material: Nylon",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/751846/abracadeira_de_nylon_100x2_5mm_preta_cj100_954_8496_2_859419745599a4e68aaba420cc3ab836.jpg | https://images.tcdn.com.br/img/img_prod/1285079/abracadeira_nylon_100x2_5mm_preta_20und_bemfixa_4345_1_e326de0872b4780186d1fcdad3f8ee2a.jpg | https://http2.mlstatic.com/D_NQ_NP_922756-MLB83264290441_032025-O-kit-100-abracadeira-nylon-25mm-x-100mm-cor-preta-prismatec.webp
3277,"ABRACADEIRA DE NYLON 140 X 2,5 BRANCA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon branca é um item de fixação com 140mm de comprimento e 2,5mm de espessura.","Comprimento: 140mm, Espessura: 2,5mm, Material: Nylon, Cor: Branca",https://www.vonder.com.br/produto/abraadeira_de_nylon_branca_140_mm_x_25_mm_com_100_peas_vonder/4872,Não encontrado,https://compensamateriais.fbitsstatic.net/img/p/abracadeira-de-nylon-140x2-5mm-branca-100-pecas-dimax-80288/266238.jpg?w=640&h=640&v=no-change&qs=ignore | https://distacdistribuidora.agilecdn.com.br/939041_1_1.jpg | https://cdn.awsli.com.br/2500x2500/2517/2517278/produto/314966416/tvbna5t-pn925fcxk6.jpeg
3520,"ABRACADEIRA DE NYLON 140 X 2,5 PRETA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon preta é um dispositivo de fixação com 140mm de comprimento e 2,5mm de largura.","Comprimento: 140mm, Largura: 2,5mm, Cor: Preta, Material: Nylon","https://www.leroymerlin.com.br/abracadeira-nylon-140-x-2,5mm-foxlux-preta-100-unidades_1570350187",Não encontrado,
3355,"ABRACADEIRA DE NYLON 140 X 3,5 BRANCA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon branca é um item de fixação com 140mm de comprimento e 3,5mm de largura.","Comprimento: 140mm, Largura: 3,5mm, Material: Nylon, Cor: Branca",https://www.leroymerlin.com.br/abracadeira-de-nylon-foxlux-branca-140mm-x-3-5mm-com-100-unidades_1570251420,Não encontrado,https://cdn.distribuidoralopes.com.br/produtos/40276/40276.jpg | https://www.madeiranit.com.br/media/catalog/product/A/b/Abracadeira-de-Nylon-Branca-100-unidades-Foxlux-1_1.jpg?optimize=high&height=265&width=265&canvas=265:265 | https://dcdn.mitiendanube.com/stores/001/994/533/products/abra-nylon-2-a7e8727956764b0a7417138154555509-1024-1024.png
3521,"ABRACADEIRA DE NYLON 140 X 3,5 PRETA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon preta é um item de fixação com 140mm de comprimento e 3,5mm de largura, ideal para amarrar e organizar cabos ou pequenos objetos.","Comprimento: 140mm, Largura: 3,5mm, Cor: Preta, Material: Nylon","https://www.leroymerlin.com.br/abracadeira-nylon-140-x-3,5mm-foxlux-preta-100-unidades_1570350190",Não encontrado,https://images.tcdn.com.br/img/img_prod/1333847/abracadeira_nylon_3_5_x_140_milimetros_pacote_com_100_unidades_preta_fertak_21949_1_47273dfde79cd7f6f7c2ae2b32ee9ade.jpg | https://down-br.img.susercontent.com/file/sg-11134201-7ra32-m4szkuii0ftj09 | https://product-hub-prd.madeiramadeira.com.br/528570368/images/036f3300-3599-4334-9ab4-19472a1369592968659c8bd51e6cf62f67329c.jpg
3276,"ABRACADEIRA DE NYLON 200 X 2,5 BRANCA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon branca é um item de fixação com 200mm de comprimento e 2,5mm de largura.","Comprimento: 200mm, Largura: 2,5mm, Cor: Branca, Material: Nylon",https://www.vonder.com.br/produto/abraadeira_de_nylon_branca_200_mm_x_25_mm_com_100_peas_vonder/6862,Não encontrado,https://www.contabilista.com.br/media/catalog/product/cache/e7bd975ee72b2e17c1d729a77564a9f3/0/1/0103454B.jpg | https://cdn.awsli.com.br/800x800/1602/1602790/produto/266912811ae9f1a52da.jpg | https://www.contabilista.com.br/media/catalog/product/cache/e7bd975ee72b2e17c1d729a77564a9f3/0/1/0103454A.jpg
3522,"ABRACADEIRA DE NYLON 200 X 2,5 PRETA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon preta é um item de fixação com 200mm de comprimento e 2,5mm de largura.","Comprimento: 200mm, Largura: 2,5mm, Cor: Preta, Material: Nylon","https://www.leroymerlin.com.br/abracadeira-nylon-200-x-2,5mm-preta-foxlux-100-unidades_1570350200",Não encontrado,https://http2.mlstatic.com/D_NQ_NP_772001-MLB89643448536_082025-O.webp | https://cdn.leroymerlin.com.br/products/abracadeira_nylon_200x2_5mm_com_100un_preta_vila_unico_1569846506_4386_600x600.jpg | https://images.tcdn.com.br/img/img_prod/1285079/abracadeira_nylon_200x2_5mm_preta_forceline_3941_1_75e5d84af5ef48b445b6360053a4473f.jpg
3356,"ABRACADEIRA DE NYLON 200 X 3,5 BRANCA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon branca, com dimensões de 200 x 3,5 mm, é utilizada para fixação e organização de cabos e tubos.","Comprimento: 200 mm, Largura: 3,5 mm, Material: Nylon, Cor: Branca",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1155291/abracadeira_nylon_200x_3_5mm_branca_pacote_com_100_unidades_2148_1_6b2fe6d70dad7c06e42b8f486fe94388.jpg | https://global.cdn.magazord.com.br/rasmateriais/img/2023/06/produto/1143/abra-bc.png | https://global.cdn.magazord.com.br/rasmateriais/img/2023/06/produto/1141/abra-bc-1.png
3523,"ABRACADEIRA DE NYLON 200 X 3,5 PRETA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon preta é um item de fixação com 200mm de comprimento e 3,5mm de espessura.","Comprimento: 200mm, Espessura: 3,5mm, Cor: Preta, Material: Nylon",https://www.ajaxferramentas.com.br/ferramentas/abracadeiras-de-nylon/abracadeira-de-nylon-200-x-3-5-mm-preta,https://rubberplastic.com.br/abracadeiras-nylon/abracadeira-nylon-standard-35-x-200-mm-preta.html,https://cdn.leroymerlin.com.br/products/abracadeira_nylon_200x3_5mm_com_100un_preta_vila_unico_1569846531_c703_600x600.jpg | https://http2.mlstatic.com/D_NQ_NP_838280-MLB82134765141_012025-O.webp | https://www.ferpam.com.br/media/catalog/product/cache/f1bc2322388b72c78a669345b629a44a/0/1/01022024_6_.jpg
3759,"ABRACADEIRA DE NYLON 200 X 4,8 BRANCA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon branca é um item de fixação com 200mm de comprimento e 4,8mm de largura.","Comprimento: 200mm, Largura: 4,8mm, Material: Nylon, Cor: Branca",https://loja.frontec.com.br/abracadeira-de-nylon-200-x-48-mm/natural,Não encontrado,https://images.tcdn.com.br/img/img_prod/1062711/abracadeira_nylon_200_x_4_8_mm_100_un_branca_1253_2_42932b8cd034f01638104077549c89ec.jpg | https://images.yampi.me/assets/stores/abrastol-ferramentas/uploads/images/abracadeira-nylon-branca-200-x-48-c100-rayco-6765840e2bb6f-large.png | https://cdn.awsli.com.br/2500x2500/919/919645/produto/272786647/4c6480df82fdc8aef748965f0014a7cd-bofgj9nrax.jpeg
4056,"ABRACADEIRA DE NYLON 200 X 4,8 PRETA *",ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,ABRACADEIRA,"A abraçadeira de nylon preta, com dimensões de 200mm de comprimento e 4,8mm de largura, é utilizada para fixação e organização de cabos e tubos.","Comprimento: 200mm, Largura: 4,8mm, Cor: Preta, Material: Nylon",Não encontrado,Não encontrado,
